year,price,engine_volume_l,engine_power_hp,mileage_km,evaluation,fuel_type_бензин,fuel_type_дизель,transmission_автомат,transmission_механика,transmission_робот,drivetrain_4WD,drivetrain_передний
0.5,0.2583518930957684,0.18181818181818177,0.26857142857142857,0.4019880397607952,нормальная цена,1,0,0,0,1,0,1
0.6363636363636402,0.38084632516703787,0.0,0.2571428571428571,0.37998759975199503,нормальная цена,1,0,0,0,1,0,1
0.5909090909090935,0.3541202672605791,0.18181818181818177,0.4285714285714285,0.4358147162943259,нормальная цена,1,0,0,0,1,0,1
0.4090909090909065,0.2224944320712695,0.18181818181818177,0.26857142857142857,0.4599891997839957,нормальная цена,1,0,0,1,0,0,1
0.2727272727272805,0.244988864142539,0.18181818181818177,0.3142857142857143,0.3139862797255945,нормальная цена,1,0,0,0,1,0,1
0.7272727272727337,0.5258801781737193,0.18181818181818177,0.4285714285714285,0.1968239364787296,нормальная цена,1,0,0,0,1,0,1
0.36363636363635976,0.21563474387527842,0.18181818181818177,0.26857142857142857,0.40387607752155047,нормальная цена,1,0,0,0,1,0,1
0.7727272727272805,0.46770601336302897,0.18181818181818177,0.4285714285714285,0.1519830396607932,нормальная цена,1,0,0,0,1,0,1
0.7727272727272805,0.8351893095768375,0.2727272727272727,0.48571428571428565,0.21598431968639373,высокая цена,0,1,0,0,1,0,1
0.45454545454545325,0.29398663697104677,0.2727272727272727,0.20000000000000007,0.7799955999119982,нормальная цена,0,1,0,0,1,0,1
0.5,0.22160356347438753,0.18181818181818177,0.26857142857142857,0.42692453849076983,хорошая цена,1,0,1,0,0,0,1
0.7272727272727337,0.5345211581291759,0.18181818181818177,0.4285714285714285,0.23998479969599393,нормальная цена,1,0,0,0,1,0,1
0.7727272727272805,0.434075723830735,0.09090909090909094,0.08571428571428574,0.3699833996679934,нормальная цена,0,1,1,0,0,0,1
0.3181818181818272,0.1447661469933185,0.18181818181818177,0.3142857142857143,0.4259885197703954,нормальная цена,1,0,0,1,0,0,1
0.5,0.27839643652561247,0.18181818181818177,0.26857142857142857,0.23105062101242027,нормальная цена,1,0,1,0,0,0,1
0.0,0.08017817371937638,0.18181818181818177,0.2571428571428571,0.9399987999759994,нормальная цена,1,0,0,1,0,0,1
0.4090909090909065,0.27839643652561247,0.18181818181818177,0.26857142857142857,0.46398927978559573,нормальная цена,1,0,1,0,0,0,1
0.3181818181818272,0.244988864142539,0.18181818181818177,0.26857142857142857,0.5399907998159963,нормальная цена,1,0,0,0,1,0,1
0.45454545454545325,0.3229398663697105,0.2727272727272727,0.5428571428571428,0.22998459969199386,нормальная цена,1,0,0,0,1,0,1
0.7272727272727337,0.33407572383073497,0.18181818181818177,0.4285714285714285,0.7389947798955979,нормальная цена,1,0,0,0,1,0,1
0.8636363636363598,0.9799554565701558,0.2727272727272727,1.0,0.17998359967199345,нормальная цена,1,0,0,0,1,1,0
0.45454545454545325,0.1915367483296214,0.18181818181818177,0.26857142857142857,0.45798915978319565,нормальная цена,1,0,1,0,0,0,1
0.5454545454545467,0.35634743875278396,0.18181818181818177,0.26857142857142857,0.27998559971199427,нормальная цена,1,0,0,0,1,0,1
0.6363636363636402,0.4452115812917595,0.18181818181818177,0.4285714285714285,0.19978399567991362,нормальная цена,1,0,0,0,1,0,1
0.4090909090909065,0.2115812917594655,0.18181818181818177,0.26857142857142857,0.2999859997199944,нормальная цена,1,0,1,0,0,0,1
0.5,0.1870824053452116,0.18181818181818177,0.26857142857142857,0.4151743034860697,хорошая цена,1,0,1,0,0,0,1
0.7727272727272805,0.47438752783964366,0.0,0.2571428571428571,0.15352307046140923,хорошая цена,1,0,0,0,1,0,1
0.45454545454545325,0.311804008908686,0.18181818181818177,0.26857142857142857,0.2579851597031941,нормальная цена,1,0,1,0,0,0,1
0.7272727272727337,0.5120267260579064,0.18181818181818177,0.4285714285714285,0.18198363967279346,нормальная цена,1,0,0,0,1,0,1
0.4090909090909065,0.23496659242761697,0.18181818181818177,0.26857142857142857,0.3199863997279946,нормальная цена,1,0,0,0,1,0,1
0.36363636363635976,0.178173719376392,0.18181818181818177,0.26857142857142857,0.7299945998919978,нормальная цена,1,0,0,0,1,0,1
0.7727272727272805,0.47461024498886417,0.0,0.2571428571428571,0.17224144482889658,нормальная цена,1,0,0,0,1,0,1
0.36363636363635976,0.15256124721603564,0.18181818181818177,0.26857142857142857,0.6599931998639972,нормальная цена,1,0,0,0,1,0,1
0.36363636363635976,0.1643652561247216,0.18181818181818177,0.26857142857142857,0.4643892877857557,хорошая цена,1,0,0,0,1,0,1
0.7727272727272805,0.4398663697104677,0.0,0.2571428571428571,0.21671433428668574,нормальная цена,1,0,0,0,1,0,1
0.13636363636364024,0.0913140311804009,0.18181818181818177,0.2571428571428571,0.499989999799996,нормальная цена,1,0,1,0,0,0,1
0.5454545454545467,0.3151447661469933,0.2727272727272727,0.20000000000000007,0.7379947598951979,нормальная цена,0,1,0,0,1,0,1
0.45454545454545325,0.1959910913140312,0.18181818181818177,0.3142857142857143,0.3333866677333547,хорошая цена,1,0,0,1,0,0,1
0.7272727272727337,0.5122271714922049,0.18181818181818177,0.4285714285714285,0.23598471969439389,нормальная цена,1,0,0,0,1,0,1
0.7272727272727337,0.4632516703786192,0.18181818181818177,0.4285714285714285,0.1979839596791936,нормальная цена,1,0,0,0,1,0,1
0.5909090909090935,0.44543429844098,0.0,0.2571428571428571,0.3459869197383948,высокая цена,1,0,0,0,1,0,1
0.45454545454545325,0.2694855233853007,0.18181818181818177,0.26857142857142857,0.3459869197383948,нормальная цена,1,0,1,0,0,0,1
0.5454545454545467,0.2536748329621381,0.18181818181818177,0.26857142857142857,0.34310486209724195,хорошая цена,1,0,0,0,1,0,1
0.681818181818187,0.5011135857461024,0.18181818181818177,0.4285714285714285,0.44398887977759555,нормальная цена,1,0,0,0,1,0,1
0.4090909090909065,0.16703786191536749,0.18181818181818177,0.26857142857142857,0.37998759975199503,хорошая цена,1,0,0,0,1,0,1
0.45454545454545325,0.200445434298441,0.18181818181818177,0.26857142857142857,0.48998979979599594,хорошая цена,1,0,1,0,0,0,1
0.045454545454546746,0.0400890868596882,0.6363636363636364,0.5028571428571428,0.5999919998399967,нормальная цена,1,0,1,0,0,0,1
0.8636363636363598,0.6679287305122494,0.0,0.2571428571428571,0.039980799615992324,нормальная цена,1,0,0,0,1,0,1
